gid,payer_of_couriers,payer_weak,courier_candidate,beneficiary,in_cycle,layering,split_in,dates_ok,pay_seeds,pay_seeds_kzt,L,sameday,chain,split,flags_evidence
100000000201868100,False,False,False,False,True,True,False,True,0,0,0.0,0,2,0,стоит в замкнутом маршруте ≤ 6 шагов; последовательная цепочка транзитов длиной 3 узлов
100000007777377100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000004192865100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006901046100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000000437046100,False,False,True,False,True,False,True,True,0,0,0.08,2,0,2,"платит в те же точки сбора, что известные курьеры (8% исходящих, 2 раз в тот же день) — кандидат в курьеры; стоит в замкнутом маршруте ≤ 6 шагов; дробление: 2 раз получал несколько переводов от одного"
100000008765494100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008713270100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003603979100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000943371100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008672480100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008691168100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003237045100,False,False,False,False,True,False,False,False,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000008736394100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004160650100,False,True,False,False,True,False,False,True,1,535744,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000000629812100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000955444100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008731444100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008413748100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000006787636100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005942793100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008730846100,False,False,True,False,False,False,False,True,0,0,0.51,1,0,1,"платит в те же точки сбора, что известные курьеры (51% исходящих, 1 раз в тот же день) — кандидат в курьеры"
100000002570206100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000785800100,False,True,False,False,True,False,False,True,1,19000,0.0,0,1,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000007382152100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000910216100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000003131016100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000003221384100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002156381100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000002779485100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008774237100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002628146100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,1,
100000002852402100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006989106100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002958343100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000008461532100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000004400305100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000000297649100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000003191430100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003275398100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005203590100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008672603100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000718427100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003104347100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000002974256100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007173936100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002744581100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000596954100,False,False,False,False,False,False,False,True,0,0,0.0,0,1,0,
100000004950490100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008772058100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000971908100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008687492100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003159641100,False,False,False,False,False,False,True,True,0,0,0.0,0,0,3,дробление: 3 раз получал несколько переводов от одного плательщика за день
100000005326681100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006888238100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001290243100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008289539100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000000821507100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003086040100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002969048100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002826669100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002293421100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000004732589100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003003821100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005237935150,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004463277100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006523053100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001954903100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005328215100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004424023100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002299948100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005105153100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001985793100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003134934100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006240939100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008656043100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002605184100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000003157333100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007898453100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002710570100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004979498100,False,True,False,False,True,False,False,True,1,200000,0.0,0,0,0,переводит известному курьеру и получает деньги курьеров — возвратный поток; стоит в замкнутом маршруте ≤ 6 шагов
100000001541418100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007797290100,False,False,False,False,False,False,False,True,0,0,0.0,0,0,0,
100000008683818100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000006567935100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000002132479100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002170580100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001232297100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
100000002028158100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000005519998100,False,False,False,False,True,True,False,True,0,0,0.0,0,4,0,стоит в замкнутом маршруте ≤ 6 шагов; последовательная цепочка транзитов длиной 5 узлов
100000002335358100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000007289427100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004592467100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000004993576100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000001648936100,False,False,False,False,False,False,False,False,0,0,0.0,0,0,0,
100000008512552100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,1,стоит в замкнутом маршруте ≤ 6 шагов
100000007629096100,False,False,False,False,True,False,False,True,0,0,0.0,0,0,0,стоит в замкнутом маршруте ≤ 6 шагов
